date_id,factor_code,calc_version,universe_count,valid_count,coverage,rank_ic_1m,icir_1m,rank_ic_3m,icir_3m,rank_ic_6m,icir_6m,raw_rank_ic_1m,raw_icir_1m,raw_rank_ic_3m,raw_icir_3m,raw_rank_ic_6m,raw_icir_6m
20210430,reversal_1m,v1,2956,2956,1.0,-0.066288,0.624879,-0.071123,0.555557,-0.039979,0.490022,-0.056525,0.423724,-0.054916,0.440815,0.015143,0.34638
20210430,reversal_3y_6m,v1,2956,2319,0.784506,0.020492,0.195368,0.022859,0.454155,0.067062,0.764196,0.043421,0.105354,0.048856,0.329672,0.105484,0.6174
20210430,roe_stability_12q,v1,2956,2530,0.855886,-0.021066,0.443852,0.038554,0.619553,0.047074,0.796442,-0.028787,0.341148,-0.026564,0.416029,0.03141,0.516131
20210430,roe_ttm_12q_avg,v1,2956,2530,0.855886,-0.074248,0.3794,-0.065932,0.43613,-0.044064,0.571549,-0.181995,0.150694,-0.221428,0.140762,-0.184916,0.150848
20210430,sp_ttm,v1,2956,2956,1.0,-0.055035,0.485371,-0.011951,0.769197,0.046546,1.000664,-0.152187,0.252492,-0.046337,0.43479,0.066503,0.573979
20210430,turnover_126d,v1,2956,2956,1.0,-0.090179,0.775957,-0.012415,1.39458,0.075344,1.713114,-0.21733,0.321295,-0.249831,0.532075,-0.107231,0.620675
20210430,turnover_21d,v1,2956,2956,1.0,-0.101498,0.954622,0.02367,1.69456,0.089604,1.976091,-0.204882,0.463791,-0.170514,0.716867,-0.04014,0.808131
20210430,volatility_252d,v1,2956,2956,1.0,-0.124856,0.640687,-0.053245,1.166378,0.05742,1.571596,-0.202572,0.346019,-0.187026,0.632278,-0.025507,0.794059
20210531,accruals,v1,2984,2875,0.963472,0.028912,0.357892,0.063685,0.72855,0.042787,1.215305,-0.018888,0.211417,-0.006592,0.49856,-0.03544,0.838447
20210531,bp_mrq,v1,2984,2984,1.0,-0.003661,0.61027,0.091066,0.919814,0.065907,1.145666,-0.094528,0.28927,0.112322,0.481868,0.042613,0.612919
20210531,cfp_ttm,v1,2984,2875,0.963472,0.001355,0.674564,0.074832,1.017288,0.058287,1.428307,-0.107753,0.271694,0.014255,0.457473,-0.035095,0.619696
20210531,div_yield_ttm,v1,2984,2984,1.0,0.004519,0.629696,-0.013295,0.872906,0.002943,1.165816,-0.075594,0.250628,-0.073178,0.366375,-0.07739,0.505118
20210531,earnings_accel_2q_avg,v1,2984,2572,0.86193,0.045665,0.390516,0.065825,0.500094,0.042765,0.643093,0.072811,0.302138,0.140165,0.413515,0.074995,0.553727
20210531,ep_ttm,v1,2984,2984,1.0,-0.014785,0.568577,0.035758,0.689126,0.033831,0.867502,-0.119489,0.261088,-0.004008,0.3145,-0.050578,0.349007
20210531,fcfe_to_equity,v1,2984,2866,0.960456,0.007827,0.234265,0.001686,0.191946,-0.006214,0.360807,-0.025532,0.13394,-0.050073,0.067703,-0.049652,0.175798
20210531,mom_6_1,v1,2984,2977,0.997654,-0.054874,-0.154818,0.022471,-0.146149,-0.00767,-0.096459,-0.112458,-0.104167,0.023083,-0.000672,-0.06846,0.066693
20210531,profit_growth_yoy,v1,2984,2984,1.0,0.047027,0.318454,0.110322,0.310166,0.046299,0.237776,0.101137,0.225454,0.246411,0.208703,0.143819,0.146901
20210531,revenue_growth_yoy,v1,2984,2984,1.0,0.012106,0.307739,0.056551,0.304057,0.022419,0.244405,0.084337,0.185214,0.141484,0.156902,0.099026,0.085729
20210531,reversal_1m,v1,2984,2984,1.0,0.024115,0.624879,-0.024187,0.555557,-0.013172,0.490022,-0.010576,0.423724,-0.05968,0.440815,-0.042021,0.34638
20210531,reversal_3y_6m,v1,2984,2351,0.787869,-0.023562,0.195368,0.078541,0.454155,0.042815,0.764196,-0.030242,0.105354,0.118258,0.329672,0.055165,0.6174
20210531,roe_stability_12q,v1,2984,2551,0.854893,0.050664,0.443852,0.055585,0.619553,0.087406,0.796442,-0.015485,0.341148,0.006119,0.416029,0.022556,0.516131
20210531,roe_ttm_12q_avg,v1,2984,2551,0.854893,0.014191,0.3794,-0.042801,0.43613,0.003701,0.571549,-0.073422,0.150694,-0.182307,0.140762,-0.158162,0.150848
20210531,sp_ttm,v1,2984,2984,1.0,-0.02143,0.485371,0.057297,0.769197,0.02927,1.000664,-0.087061,0.252492,0.115831,0.43479,0.053587,0.573979
20210531,turnover_126d,v1,2984,2984,1.0,0.041047,0.775957,0.083149,1.39458,0.111276,1.713114,-0.087849,0.321295,-0.10965,0.532075,-0.102792,0.620675
20210531,turnover_21d,v1,2984,2984,1.0,0.095264,0.954622,0.076859,1.69456,0.116981,1.976091,-0.012866,0.463791,-0.047108,0.716867,-0.024179,0.808131
20210531,volatility_252d,v1,2984,2984,1.0,-0.030041,0.640687,0.053135,1.166378,0.069205,1.571596,-0.121122,0.346019,-0.043368,0.632278,-0.052088,0.794059
20210630,accruals,v1,3019,2910,0.963895,0.031976,0.357892,0.050759,0.72855,0.051301,1.215305,-0.052347,0.211417,0.033515,0.49856,0.007172,0.838447
20210630,bp_mrq,v1,3019,3019,1.0,0.053093,0.61027,0.175245,0.919814,0.144359,1.145666,0.009724,0.28927,0.276736,0.481868,0.169989,0.612919
20210630,cfp_ttm,v1,3019,2910,0.963895,0.046017,0.674564,0.111598,1.017288,0.107001,1.428307,-0.02994,0.271694,0.14991,0.457473,0.073586,0.619696
20210630,div_yield_ttm,v1,3019,3019,1.0,-0.044845,0.629696,-0.00541,0.872906,-0.009338,1.165816,-0.096394,0.250628,0.015701,0.366375,-0.024983,0.505118
20210630,earnings_accel_2q_avg,v1,3019,2565,0.849619,0.05579,0.390516,0.021829,0.500094,0.009771,0.643093,0.12936,0.302138,0.061336,0.413515,0.006413,0.553727
20210630,ep_ttm,v1,3019,3019,1.0,0.009625,0.568577,0.080117,0.689126,0.073941,0.867502,-0.034713,0.261088,0.120871,0.3145,0.034031,0.349007
20210630,fcfe_to_equity,v1,3019,2900,0.960583,0.020852,0.234265,0.004111,0.191946,-0.005779,0.360807,-0.008349,0.13394,-0.044116,0.067703,-0.039134,0.175798
20210630,mom_6_1,v1,3019,2999,0.993375,0.012667,-0.154818,0.041589,-0.146149,0.005827,-0.096459,0.003656,-0.104167,0.075406,-0.000672,-0.033633,0.066693
20210630,profit_growth_yoy,v1,3019,3019,1.0,0.082628,0.318454,0.064981,0.310166,0.018416,0.237776,0.20938,0.225454,0.13039,0.208703,0.060736,0.146901
20210630,revenue_growth_yoy,v1,3019,3019,1.0,0.036131,0.307739,0.023388,0.304057,0.004482,0.244405,0.121861,0.185214,0.025208,0.156902,0.015397,0.085729
20210630,reversal_1m,v1,3019,3019,1.0,-0.037774,0.624879,0.001217,0.555557,0.004999,0.490022,-0.200315,0.423724,-0.043874,0.440815,-0.071309,0.34638
20210630,reversal_3y_6m,v1,3019,2374,0.786353,0.023815,0.195368,0.085669,0.454155,0.071857,0.764196,0.023215,0.105354,0.135685,0.329672,0.127112,0.6174
20210630,roe_stability_12q,v1,3019,2541,0.841669,0.037145,0.443852,0.029387,0.619553,0.068666,0.796442,0.002781,0.341148,0.052887,0.416029,0.032614,0.516131
20210630,roe_ttm_12q_avg,v1,3019,2541,0.841669,-0.044427,0.3794,-0.044607,0.43613,-0.009455,0.571549,-0.132853,0.150694,-0.128536,0.140762,-0.150308,0.150848
20210630,sp_ttm,v1,3019,3019,1.0,0.039885,0.485371,0.138432,0.769197,0.103711,1.000664,0.050181,0.252492,0.234214,0.43479,0.168379,0.573979
20210630,turnover_126d,v1,3019,3019,1.0,0.07553,0.775957,0.150605,1.39458,0.169089,1.713114,-0.096026,0.321295,0.071391,0.532075,0.027965,0.620675
20210630,turnover_21d,v1,3019,3019,1.0,0.060661,0.954622,0.164329,1.69456,0.185696,1.976091,-0.11449,0.463791,0.107347,0.716867,0.042171,0.808131
20210630,volatility_252d,v1,3019,3019,1.0,0.04481,0.640687,0.161744,1.166378,0.170855,1.571596,-0.068222,0.346019,0.148548,0.632278,0.110695,0.794059
20210730,accruals,v1,3047,2940,0.964883,0.054693,0.357892,0.042635,0.72855,0.048778,1.215305,0.049534,0.211417,0.068994,0.49856,0.073984,0.838447
20210730,bp_mrq,v1,3047,3047,1.0,0.150386,0.61027,0.125089,0.919814,0.191698,1.145666,0.263091,0.28927,0.231148,0.481868,0.34927,0.612919
20210730,cfp_ttm,v1,3047,2940,0.964883,0.100322,0.674564,0.083991,1.017288,0.148138,1.428307,0.133455,0.271694,0.147911,0.457473,0.183581,0.619696
20210730,div_yield_ttm,v1,3047,3047,1.0,0.025911,0.629696,0.03697,0.872906,0.075111,1.165816,0.046172,0.250628,0.089095,0.366375,0.104643,0.505118
20210730,earnings_accel_2q_avg,v1,3047,2553,0.837873,0.022203,0.390516,-0.008014,0.500094,-0.010431,0.643093,0.070201,0.302138,-0.014798,0.413515,-0.092016,0.553727
20210730,ep_ttm,v1,3047,3047,1.0,0.084706,0.568577,0.067026,0.689126,0.139318,0.867502,0.130484,0.261088,0.137678,0.3145,0.175286,0.349007
20210730,fcfe_to_equity,v1,3047,2929,0.961273,-0.027926,0.234265,-0.031404,0.191946,-0.015109,0.360807,-0.062352,0.13394,-0.050997,0.067703,-0.026002,0.175798
20210730,mom_6_1,v1,3047,3032,0.995077,0.045961,-0.154818,0.019393,-0.146149,-0.039536,-0.096459,0.073196,-0.104167,0.009267,-0.000672,-0.07633,0.066693
20210730,profit_growth_yoy,v1,3047,3047,1.0,0.076607,0.318454,0.006382,0.310166,-0.013926,0.237776,0.131149,0.225454,-0.028458,0.208703,-0.099596,0.146901
20210730,revenue_growth_yoy,v1,3047,3047,1.0,0.048448,0.307739,0.000786,0.304057,-0.016616,0.244405,0.035548,0.185214,-0.065029,0.156902,-0.106217,0.085729
20210730,reversal_1m,v1,3047,3047,1.0,0.01875,0.624879,0.070463,0.555557,0.106831,0.490022,-0.123341,0.423724,0.077886,0.440815,0.154051,0.34638
20210730,reversal_3y_6m,v1,3047,2358,0.773876,0.085505,0.195368,0.036733,0.454155,0.077433,0.764196,0.141399,0.105354,0.03862,0.329672,0.203863,0.6174
20210730,roe_stability_12q,v1,3047,2529,0.829997,0.023312,0.443852,0.027773,0.619553,0.018096,0.796442,0.037051,0.341148,0.078682,0.416029,0.034872,0.516131
20210730,roe_ttm_12q_avg,v1,3047,2529,0.829997,-0.038572,0.3794,0.02058,0.43613,0.031642,0.571549,-0.108814,0.150694,0.010864,0.140762,-0.060699,0.150848
20210730,sp_ttm,v1,3047,3047,1.0,0.111656,0.485371,0.095237,0.769197,0.154181,1.000664,0.22396,0.252492,0.180014,0.43479,0.278865,0.573979
20210730,turnover_126d,v1,3047,3047,1.0,0.088174,0.775957,0.141356,1.39458,0.197909,1.713114,0.046761,0.321295,0.200106,0.532075,0.210601,0.620675
20210730,turnover_21d,v1,3047,3047,1.0,0.101284,0.954622,0.161853,1.69456,0.238672,1.976091,0.061677,0.463791,0.242953,0.716867,0.282616,0.808131
20210730,volatility_252d,v1,3047,3047,1.0,0.112311,0.640687,0.161134,1.166378,0.237125,1.571596,0.117083,0.346019,0.210807,0.632278,0.31564,0.794059
20210831,accruals,v1,3085,2976,0.964668,0.018803,0.357892,-0.012493,0.72855,0.048258,1.215305,0.10689,0.211417,-0.029411,0.49856,0.081022,0.838447
20210831,bp_mrq,v1,3085,3085,1.0,0.132574,0.61027,-0.001143,0.919814,0.147421,1.145666,0.258543,0.28927,-0.055143,0.481868,0.254215,0.612919
20210831,cfp_ttm,v1,3085,2976,0.964668,0.065744,0.674564,0.013102,1.017288,0.109811,1.428307,0.184762,0.271694,-0.052384,0.457473,0.102216,0.619696
20210831,div_yield_ttm,v1,3085,3085,1.0,0.038864,0.629696,0.035989,0.872906,0.069179,1.165816,0.120011,0.250628,-0.007048,0.366375,0.059797,0.505118
20210831,earnings_accel_2q_avg,v1,3085,2568,0.832415,-0.02111,0.390516,-0.04714,0.500094,-0.001526,0.643093,-0.120972,0.302138,-0.152298,0.413515,-0.114878,0.553727
20210831,ep_ttm,v1,3085,3085,1.0,0.054946,0.568577,0.00668,0.689126,0.092832,0.867502,0.130343,0.261088,-0.073435,0.3145,0.067909,0.349007
20210831,fcfe_to_equity,v1,3085,2965,0.961102,0.019853,0.234265,0.036311,0.191946,0.021619,0.360807,0.041975,0.13394,0.019934,0.067703,0.021123,0.175798
20210831,mom_6_1,v1,3085,3077,0.997407,-0.125393,-0.154818,-0.048238,-0.146149,-0.098327,-0.096459,-0.241995,-0.104167,-0.02618,-0.000672,-0.185105,0.066693
20210831,profit_growth_yoy,v1,3085,3085,1.0,-0.05844,0.318454,-0.094096,0.310166,-0.054461,0.237776,-0.162531,0.225454,-0.157568,0.208703,-0.151118,0.146901
20210831,revenue_growth_yoy,v1,3085,3085,1.0,-0.06011,0.307739,-0.032207,0.304057,-0.036706,0.244405,-0.182832,0.185214,-0.070502,0.156902,-0.152712,0.085729
20210831,reversal_1m,v1,3085,3085,1.0,0.120952,0.624879,0.118478,0.555557,0.077869,0.490022,0.181007,0.423724,0.238578,0.440815,0.118754,0.34638
20210831,reversal_3y_6m,v1,3085,2430,0.787682,-0.011841,0.195368,-0.023601,0.454155,0.049441,0.764196,0.0414,0.105354,-0.011248,0.329672,0.194619,0.6174
20210831,roe_stability_12q,v1,3085,2544,0.824635,-0.017783,0.443852,0.075458,0.619553,0.030899,0.796442,0.058436,0.341148,0.043432,0.416029,0.03064,0.516131
20210831,roe_ttm_12q_avg,v1,3085,2544,0.824635,0.02738,0.3794,0.095058,0.43613,0.048081,0.571549,0.06251,0.150694,0.021093,0.140762,-0.053539,0.150848
20210831,sp_ttm,v1,3085,3085,1.0,0.109782,0.485371,-0.003707,0.769197,0.131421,1.000664,0.15298,0.252492,-0.05163,0.43479,0.205027,0.573979
20210831,turnover_126d,v1,3085,3085,1.0,0.131788,0.775957,0.072866,1.39458,0.171111,1.713114,0.277354,0.321295,-0.00096,0.532075,0.161607,0.620675
20210831,turnover_21d,v1,3085,3085,1.0,0.173846,0.954622,0.096658,1.69456,0.202316,1.976091,0.362501,0.463791,0.018949,0.716867,0.230109,0.808131
20210831,volatility_252d,v1,3085,3085,1.0,0.128963,0.640687,0.051423,1.166378,0.205805,1.571596,0.260234,0.346019,-0.003065,0.632278,0.271266,0.794059
20210930,accruals,v1,3103,2994,0.964873,-0.011495,0.357892,0.015142,0.72855,0.058133,1.215305,-0.046898,0.211417,-0.025657,0.49856,0.072513,0.838447
20210930,bp_mrq,v1,3103,3103,1.0,-0.098707,0.61027,0.030782,0.919814,0.177207,1.145666,-0.20153,0.28927,-0.036794,0.481868,0.280051,0.612919
20210930,cfp_ttm,v1,3103,2994,0.964873,-0.039062,0.674564,0.049942,1.017288,0.121787,1.428307,-0.099955,0.271694,-0.056198,0.457473,0.069892,0.619696
20210930,div_yield_ttm,v1,3103,3103,1.0,0.0031,0.629696,0.051734,0.872906,0.052492,1.165816,-0.032207,0.250628,-0.02148,0.366375,0.01506,0.505118
20210930,earnings_accel_2q_avg,v1,3103,2567,0.827264,-0.016395,0.390516,-0.075908,0.500094,-0.020039,0.643093,-0.01861,0.302138,-0.151571,0.413515,-0.081801,0.553727
20210930,ep_ttm,v1,3103,3103,1.0,-0.051588,0.568577,0.036891,0.689126,0.101253,0.867502,-0.083061,0.261088,-0.067359,0.3145,0.052639,0.349007
20210930,fcfe_to_equity,v1,3103,2985,0.961972,0.044954,0.234265,0.018153,0.191946,-0.000402,0.360807,0.05,0.13394,-0.007932,0.067703,-0.016902,0.175798
20210930,mom_6_1,v1,3103,3089,0.995488,0.066445,-0.154818,-0.036888,-0.146149,-0.052575,-0.096459,0.077013,-0.104167,-0.045399,-0.000672,-0.143995,0.066693
20210930,profit_growth_yoy,v1,3103,3103,1.0,-0.031664,0.318454,-0.084092,0.310166,-0.028437,0.237776,-0.015598,0.225454,-0.123077,0.208703,-0.097453,0.146901
20210930,revenue_growth_yoy,v1,3103,3103,1.0,0.027606,0.307739,-0.019728,0.304057,-0.033191,0.244405,0.047458,0.185214,-0.039258,0.156902,-0.12511,0.085729
20210930,reversal_1m,v1,3103,3103,1.0,0.13128,0.624879,0.136869,0.555557,0.026548,0.490022,0.186197,0.423724,0.23158,0.440815,0.04015,0.34638
20210930,reversal_3y_6m,v1,3103,2455,0.79117,-0.042798,0.195368,-0.019324,0.454155,0.076593,0.764196,-0.148677,0.105354,0.025957,0.329672,0.257896,0.6174
20210930,roe_stability_12q,v1,3103,2544,0.819852,0.053488,0.443852,0.070586,0.619553,0.028034,0.796442,0.032448,0.341148,-0.009447,0.416029,-0.007337,0.516131
20210930,roe_ttm_12q_avg,v1,3103,2544,0.819852,0.068851,0.3794,0.07543,0.43613,0.003562,0.571549,0.089017,0.150694,-0.023742,0.140762,-0.129597,0.150848
20210930,sp_ttm,v1,3103,3103,1.0,-0.070268,0.485371,0.030653,0.769197,0.15857,1.000664,-0.115463,0.252492,0.002281,0.43479,0.224027,0.573979
20210930,turnover_126d,v1,3103,3103,1.0,0.002743,0.775957,0.118894,1.39458,0.147547,1.713114,0.009798,0.321295,-0.005791,0.532075,0.082654,0.620675
20210930,turnover_21d,v1,3103,3103,1.0,0.067735,0.954622,0.169173,1.69456,0.164998,1.976091,0.114675,0.463791,0.117834,0.716867,0.123897,0.808131
20210930,volatility_252d,v1,3103,3103,1.0,-0.003544,0.640687,0.111179,1.166378,0.209683,1.571596,-0.045429,0.346019,0.072769,0.632278,0.2635,0.794059
20211029,accruals,v1,3142,3032,0.96499,-0.05356,0.357892,0.021058,0.72855,0.087153,1.215305,-0.155192,0.211417,0.029818,0.49856,0.161991,0.838447
20211029,bp_mrq,v1,3142,3142,1.0,-0.028379,0.61027,0.186111,0.919814,0.246139,1.145666,-0.132036,0.28927,0.278064,0.481868,0.417575,0.612919
20211029,cfp_ttm,v1,3142,3032,0.96499,-0.026798,0.674564,0.106711,1.017288,0.175822,1.428307,-0.209415,0.271694,0.048268,0.457473,0.24006,0.619696
20211029,div_yield_ttm,v1,3142,3142,1.0,0.043083,0.629696,0.104093,0.872906,0.112037,1.165816,-0.083219,0.250628,0.077446,0.366375,0.150818,0.505118
20211029,earnings_accel_2q_avg,v1,3142,2652,0.844048,-0.062496,0.390516,-0.064601,0.500094,-0.007871,0.643093,-0.127833,0.302138,-0.131474,0.413515,0.000793,0.553727
20211029,ep_ttm,v1,3142,3142,1.0,0.020095,0.568577,0.132625,0.689126,0.137306,0.867502,-0.133992,0.261088,0.077114,0.3145,0.184271,0.349007
20211029,fcfe_to_equity,v1,3142,3023,0.962126,-0.01601,0.234265,0.022984,0.191946,0.024969,0.360807,-0.067829,0.13394,0.013567,0.067703,0.031062,0.175798
20211029,mom_6_1,v1,3142,3126,0.994908,-0.031428,-0.154818,-0.143241,-0.146149,-0.095191,-0.096459,0.022966,-0.104167,-0.234894,-0.000672,-0.151796,0.066693
20211029,profit_growth_yoy,v1,3142,3142,1.0,-0.067758,0.318454,-0.07852,0.310166,-0.043735,0.237776,-0.095954,0.225454,-0.152017,0.208703,-0.079474,0.146901
20211029,revenue_growth_yoy,v1,3142,3142,1.0,0.003381,0.307739,-0.03945,0.304057,-0.061588,0.244405,0.01089,0.185214,-0.12967,0.156902,-0.148943,0.085729
20211029,reversal_1m,v1,3142,3142,1.0,0.086803,0.624879,0.123786,0.555557,0.10061,0.490022,0.092016,0.423724,0.17641,0.440815,0.204732,0.34638
20211029,reversal_3y_6m,v1,3142,2481,0.789624,-0.029406,0.195368,0.043595,0.454155,0.095649,0.764196,0.040398,0.105354,0.205865,0.329672,0.248307,0.6174
20211029,roe_stability_12q,v1,3142,2628,0.83641,0.104971,0.443852,0.037211,0.619553,0.023363,0.796442,-0.00875,0.341148,0.007506,0.416029,0.068511,0.516131
20211029,roe_ttm_12q_avg,v1,3142,2628,0.83641,0.079444,0.3794,0.04977,0.43613,0.000867,0.571549,-0.101329,0.150694,-0.080455,0.140762,-0.05194,0.150848
20211029,sp_ttm,v1,3142,3142,1.0,-0.051536,0.485371,0.132563,0.769197,0.215763,1.000664,-0.115087,0.252492,0.206666,0.43479,0.337599,0.573979
20211029,turnover_126d,v1,3142,3142,1.0,0.001607,0.775957,0.206623,1.39458,0.222247,1.713114,-0.259814,0.321295,0.136945,0.532075,0.268696,0.620675
20211029,turnover_21d,v1,3142,3142,1.0,0.05703,0.954622,0.254475,1.69456,0.235722,1.976091,-0.101152,0.463791,0.226069,0.716867,0.254349,0.808131
20211029,volatility_252d,v1,3142,3142,1.0,-0.033756,0.640687,0.235041,1.166378,0.283982,1.571596,-0.151268,0.346019,0.300534,0.632278,0.389964,0.794059
20211130,accruals,v1,3176,3068,0.965995,0.080392,0.357892,0.098658,0.72855,0.111785,1.215305,0.173929,0.211417,0.180578,0.49856,0.222052,0.838447
20211130,bp_mrq,v1,3176,3176,1.0,0.23812,0.61027,0.269119,0.919814,0.250335,1.145666,0.360695,0.28927,0.447053,0.481868,0.438268,0.612919
20211130,cfp_ttm,v1,3176,3068,0.965995,0.144914,0.674564,0.190252,1.017288,0.181702,1.428307,0.239599,0.271694,0.260149,0.457473,0.307974,0.619696
20211130,div_yield_ttm,v1,3176,3176,1.0,0.067279,0.629696,0.091167,0.872906,0.089476,1.165816,0.133828,0.250628,0.12757,0.366375,0.152265,0.505118
20211130,earnings_accel_2q_avg,v1,3176,2666,0.839421,-0.062628,0.390516,0.015434,0.500094,0.007032,0.643093,-0.110427,0.302138,0.030066,0.413515,0.03249,0.553727
20211130,ep_ttm,v1,3176,3176,1.0,0.106755,0.568577,0.158264,0.689126,0.119854,0.867502,0.153059,0.261088,0.205633,0.3145,0.198176,0.349007
20211130,fcfe_to_equity,v1,3176,3058,0.962846,0.027394,0.234265,0.028514,0.191946,0.037803,0.360807,0.042751,0.13394,0.031294,0.067703,0.037896,0.175798
20211130,mom_6_1,v1,3176,3163,0.995907,-0.151462,-0.154818,-0.115609,-0.146149,-0.078898,-0.096459,-0.280835,-0.104167,-0.198207,-0.000672,-0.15006,0.066693
20211130,profit_growth_yoy,v1,3176,3176,1.0,-0.077113,0.318454,-0.006031,0.310166,-0.029525,0.237776,-0.131969,0.225454,-0.034545,0.208703,-0.038213,0.146901
20211130,revenue_growth_yoy,v1,3176,3176,1.0,-0.106071,0.307739,-0.066213,0.304057,-0.05997,0.244405,-0.1969,0.185214,-0.14527,0.156902,-0.132949,0.085729
20211130,reversal_1m,v1,3176,3176,1.0,0.124932,0.624879,0.160839,0.555557,0.139897,0.490022,0.255252,0.423724,0.285044,0.440815,0.330683,0.34638
20211130,reversal_3y_6m,v1,3176,2502,0.787783,0.069631,0.195368,0.112867,0.454155,0.099395,0.764196,0.132013,0.105354,0.268178,0.329672,0.230246,0.6174
20211130,roe_stability_12q,v1,3176,2642,0.831864,-0.010547,0.443852,-0.012193,0.619553,0.003144,0.796442,0.028694,0.341148,0.033449,0.416029,0.057834,0.516131
20211130,roe_ttm_12q_avg,v1,3176,2642,0.831864,0.001646,0.3794,-0.01981,0.43613,-0.025213,0.571549,0.011385,0.150694,-0.062381,0.140762,-0.047283,0.150848
20211130,sp_ttm,v1,3176,3176,1.0,0.203592,0.485371,0.24042,0.769197,0.234341,1.000664,0.279609,0.252492,0.372262,0.43479,0.389162,0.573979
20211130,turnover_126d,v1,3176,3176,1.0,0.258368,0.775957,0.238455,1.39458,0.255759,1.713114,0.347343,0.321295,0.297749,0.532075,0.343236,0.620675
20211130,turnover_21d,v1,3176,3176,1.0,0.261912,0.954622,0.270294,1.69456,0.262809,1.976091,0.353896,0.463791,0.354368,0.716867,0.384961,0.808131
20211130,volatility_252d,v1,3176,3176,1.0,0.277631,0.640687,0.295534,1.166378,0.292276,1.571596,0.394267,0.346019,0.396873,0.632278,0.385987,0.794059
20211231,accruals,v1,3225,3114,0.965581,0.015874,0.357892,0.075537,0.72855,0.059124,1.215305,0.052461,0.211417,0.152442,0.49856,0.112877,0.838447
20211231,bp_mrq,v1,3225,3225,1.0,0.19523,0.61027,0.222845,0.919814,0.122065,1.145666,0.343353,0.28927,0.394473,0.481868,0.217623,0.612919
20211231,cfp_ttm,v1,3225,3114,0.965581,0.117302,0.674564,0.144704,1.017288,0.091117,1.428307,0.147679,0.271694,0.192873,0.457473,0.160511,0.619696
20211231,div_yield_ttm,v1,3225,3225,1.0,0.119713,0.629696,0.053086,0.872906,0.057678,1.165816,0.173682,0.250628,0.061593,0.366375,0.08944,0.505118
20211231,earnings_accel_2q_avg,v1,3225,2694,0.835349,0.022668,0.390516,0.074396,0.500094,0.046161,0.643093,0.045176,0.302138,0.105104,0.413515,0.100423,0.553727
20211231,ep_ttm,v1,3225,3225,1.0,0.154381,0.568577,0.117665,0.689126,0.052627,0.867502,0.219139,0.261088,0.146258,0.3145,0.110966,0.349007
20211231,fcfe_to_equity,v1,3225,3105,0.962791,0.056527,0.234265,0.01362,0.191946,0.051698,0.360807,0.072247,0.13394,0.00841,0.067703,0.046633,0.175798
20211231,mom_6_1,v1,3225,3207,0.994419,-0.13042,-0.154818,-0.056206,-0.146149,-0.001446,-0.096459,-0.184694,-0.104167,-0.128436,-0.000672,0.003045,0.066693
20211231,profit_growth_yoy,v1,3225,3225,1.0,0.004497,0.318454,0.028227,0.310166,0.022313,0.237776,-0.010664,0.225454,0.004353,0.208703,0.054319,0.146901
20211231,revenue_growth_yoy,v1,3225,3225,1.0,3.6e-05,0.307739,-0.030831,0.304057,0.027291,0.244405,-0.055074,0.185214,-0.106716,0.156902,0.023129,0.085729
20211231,reversal_1m,v1,3225,3225,1.0,0.001815,0.624879,-0.027932,0.555557,0.019382,0.490022,-0.024309,0.423724,-0.091,0.440815,0.032109,0.34638
20211231,reversal_3y_6m,v1,3225,2563,0.794729,0.096808,0.195368,0.139159,0.454155,0.040413,0.764196,0.219035,0.105354,0.335864,0.329672,0.123985,0.6174
20211231,roe_stability_12q,v1,3225,2671,0.828217,-0.004545,0.443852,-0.012801,0.619553,0.025967,0.796442,0.055179,0.341148,0.020687,0.416029,0.056561,0.516131
20211231,roe_ttm_12q_avg,v1,3225,2671,0.828217,0.028893,0.3794,-0.072969,0.43613,-0.004843,0.571549,0.026816,0.150694,-0.143685,0.140762,-0.027987,0.150848
20211231,sp_ttm,v1,3225,3225,1.0,0.1549,0.485371,0.193945,0.769197,0.114792,1.000664,0.269106,0.252492,0.29378,0.43479,0.215761,0.573979
20211231,turnover_126d,v1,3225,3225,1.0,0.192045,0.775957,0.115835,1.39458,0.113891,1.713114,0.279735,0.321295,0.145995,0.532075,0.152885,0.620675
20211231,turnover_21d,v1,3225,3225,1.0,0.232517,0.954622,0.103359,1.69456,0.125781,1.976091,0.276116,0.463791,0.085227,0.716867,0.164044,0.808131
20211231,volatility_252d,v1,3225,3225,1.0,0.262692,0.640687,0.20244,1.166378,0.15778,1.571596,0.362736,0.346019,0.281619,0.632278,0.178714,0.794059
20220128,accruals,v1,3263,3151,0.965676,0.056662,0.357892,0.084835,0.72855,0.056167,1.215305,0.052051,0.211417,0.187159,0.49856,0.057155,0.838447
20220128,bp_mrq,v1,3263,3263,1.0,0.034776,0.61027,0.162449,0.919814,0.056627,1.145666,0.045033,0.28927,0.299899,0.481868,0.093698,0.612919
20220128,cfp_ttm,v1,3263,3151,0.965676,0.048843,0.674564,0.115539,1.017288,0.035889,1.428307,0.050544,0.271694,0.264242,0.457473,0.04073,0.619696
20220128,div_yield_ttm,v1,3263,3263,1.0,-0.020902,0.629696,0.060017,0.872906,0.00812,1.165816,-0.07694,0.250628,0.137261,0.366375,-0.015797,0.505118
20220128,earnings_accel_2q_avg,v1,3263,2636,0.807846,0.092416,0.390516,0.050145,0.500094,0.007093,0.643093,0.156105,0.302138,0.110372,0.413515,0.012654,0.553727
